,title,brand,Modelo,avg_price,currency,rating,reviews,scrape_link,scrape_datetime,level_9,0
634,Televisor Lg 50 Pulgadas Lcd Led 4K Smart Tv ,LG,10003905,2.996.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/43556557/Televisor-Lg-50-Pulgadas-Lcd-Led-4K-Smart-Tv/43556557,27/06/2023 09:39:37,Definition,4k hdr
635,Televisor Lg 50 Pulgadas Lcd Led 4K Smart Tv ,LG,10003905,2.996.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/43556557/Televisor-Lg-50-Pulgadas-Lcd-Led-4K-Smart-Tv/43556557,27/06/2023 09:39:37,Operating system,Not Found
636,TV LG UHD 43 UQ7500 Smart TV con ThinQ AI Inteligencia Artificial ,LG ELECTRONICS,43 UQ7500 Smart TV,1.600.000,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/119477807/TV-LG-UHD-43-UQ7500-Smart-TV-con-ThinQ-AI-Inteligencia-Artificial/119477808,27/06/2023 09:40:06,Screen size,43
637,TV LG UHD 43 UQ7500 Smart TV con ThinQ AI Inteligencia Artificial ,LG ELECTRONICS,43 UQ7500 Smart TV,1.600.000,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/119477807/TV-LG-UHD-43-UQ7500-Smart-TV-con-ThinQ-AI-Inteligencia-Artificial/119477808,27/06/2023 09:40:06,Smart TV,Not Found
638,TV LG UHD 43 UQ7500 Smart TV con ThinQ AI Inteligencia Artificial ,LG ELECTRONICS,43 UQ7500 Smart TV,1.600.000,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/119477807/TV-LG-UHD-43-UQ7500-Smart-TV-con-ThinQ-AI-Inteligencia-Artificial/119477808,27/06/2023 09:40:06,Definition,Not Found
639,TV LG UHD 43 UQ7500 Smart TV con ThinQ AI Inteligencia Artificial ,LG ELECTRONICS,43 UQ7500 Smart TV,1.600.000,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/119477807/TV-LG-UHD-43-UQ7500-Smart-TV-con-ThinQ-AI-Inteligencia-Artificial/119477808,27/06/2023 09:40:06,Operating system,Android
640,"Televisor Caixun 43"" Uhd Smart Tv Android ",CAIXUN,Not Found,1.329.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68789606/Televisor-Caixun-43-Uhd-Smart-Tv-Android/68789606,27/06/2023 09:40:23,Screen size,43 pulgadas
641,"Televisor Caixun 43"" Uhd Smart Tv Android ",CAIXUN,Not Found,1.329.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68789606/Televisor-Caixun-43-Uhd-Smart-Tv-Android/68789606,27/06/2023 09:40:23,Smart TV,Sí
642,"Televisor Caixun 43"" Uhd Smart Tv Android ",CAIXUN,Not Found,1.329.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68789606/Televisor-Caixun-43-Uhd-Smart-Tv-Android/68789606,27/06/2023 09:40:23,Definition,Hd
643,"Televisor Caixun 43"" Uhd Smart Tv Android ",CAIXUN,Not Found,1.329.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68789606/Televisor-Caixun-43-Uhd-Smart-Tv-Android/68789606,27/06/2023 09:40:23,Operating system,Android
644,TELEVISOR SAMSUNG 50? UN50AU7000K UHD 4K ,SAMSUNG,UN50AU7000K,2.399.000,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/117318321/TELEVISOR-SAMSUNG-50-UN50AU7000K-UHD-4K/117318322,27/06/2023 09:40:41,Screen size,50
645,TELEVISOR SAMSUNG 50? UN50AU7000K UHD 4K ,SAMSUNG,UN50AU7000K,2.399.000,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/117318321/TELEVISOR-SAMSUNG-50-UN50AU7000K-UHD-4K/117318322,27/06/2023 09:40:41,Smart TV,Not Found
646,TELEVISOR SAMSUNG 50? UN50AU7000K UHD 4K ,SAMSUNG,UN50AU7000K,2.399.000,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/117318321/TELEVISOR-SAMSUNG-50-UN50AU7000K-UHD-4K/117318322,27/06/2023 09:40:41,Definition,Not Found
647,TELEVISOR SAMSUNG 50? UN50AU7000K UHD 4K ,SAMSUNG,UN50AU7000K,2.399.000,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/117318321/TELEVISOR-SAMSUNG-50-UN50AU7000K-UHD-4K/117318322,27/06/2023 09:40:41,Operating system,Not Found
648,Televisor Visivo 55 Pulgadas Led 4K Smart Tv Uhd ,VISIVO,47049,1.694.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/39014079/Televisor-Visivo-55-Pulgadas-Led-4K-Smart-Tv-Uhd/39014079,27/06/2023 09:40:59,Screen size,55 pulgadas
649,Televisor Visivo 55 Pulgadas Led 4K Smart Tv Uhd ,VISIVO,47049,1.694.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/39014079/Televisor-Visivo-55-Pulgadas-Led-4K-Smart-Tv-Uhd/39014079,27/06/2023 09:40:59,Smart TV,Sí
650,Televisor Visivo 55 Pulgadas Led 4K Smart Tv Uhd ,VISIVO,47049,1.694.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/39014079/Televisor-Visivo-55-Pulgadas-Led-4K-Smart-Tv-Uhd/39014079,27/06/2023 09:40:59,Definition,4K Ultra HD
651,Televisor Visivo 55 Pulgadas Led 4K Smart Tv Uhd ,VISIVO,47049,1.694.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/39014079/Televisor-Visivo-55-Pulgadas-Led-4K-Smart-Tv-Uhd/39014079,27/06/2023 09:40:59,Operating system,Not Found
652,Televisor Exclusiv  Led Uhd Smart  Android E55V2Ua ,EXCLUSIV,E55V2UA,1.879.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/39998038/Televisor-Exclusiv-Led-Uhd-Smart-Android-E55V2Ua/39998038,27/06/2023 09:41:16,Screen size,55 pulgadas
653,Televisor Exclusiv  Led Uhd Smart  Android E55V2Ua ,EXCLUSIV,E55V2UA,1.879.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/39998038/Televisor-Exclusiv-Led-Uhd-Smart-Android-E55V2Ua/39998038,27/06/2023 09:41:16,Smart TV,Sí
654,Televisor Exclusiv  Led Uhd Smart  Android E55V2Ua ,EXCLUSIV,E55V2UA,1.879.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/39998038/Televisor-Exclusiv-Led-Uhd-Smart-Android-E55V2Ua/39998038,27/06/2023 09:41:16,Definition,4K Ultra HD
655,Televisor Exclusiv  Led Uhd Smart  Android E55V2Ua ,EXCLUSIV,E55V2UA,1.879.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/39998038/Televisor-Exclusiv-Led-Uhd-Smart-Android-E55V2Ua/39998038,27/06/2023 09:41:16,Operating system,Not Found
656,Televisor Smart Kalley 32 K-ATV32HDS SPK HD ,KALLEY,K-ATV32HDS,1.099.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/118367600/Televisor-Smart-Kalley-32-K-ATV32HDS-SPK-HD/118367601,27/06/2023 09:41:36,Screen size,32
657,Televisor Smart Kalley 32 K-ATV32HDS SPK HD ,KALLEY,K-ATV32HDS,1.099.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/118367600/Televisor-Smart-Kalley-32-K-ATV32HDS-SPK-HD/118367601,27/06/2023 09:41:36,Smart TV,Not Found
658,Televisor Smart Kalley 32 K-ATV32HDS SPK HD ,KALLEY,K-ATV32HDS,1.099.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/118367600/Televisor-Smart-Kalley-32-K-ATV32HDS-SPK-HD/118367601,27/06/2023 09:41:36,Definition,Not Found
659,Televisor Smart Kalley 32 K-ATV32HDS SPK HD ,KALLEY,K-ATV32HDS,1.099.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/118367600/Televisor-Smart-Kalley-32-K-ATV32HDS-SPK-HD/118367601,27/06/2023 09:41:36,Operating system,Android
660,Televisor Exclusiv 58 Led Uhd 4K Smart ,EXCLUSIV,Not Found,1.909.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/59936185/Televisor-Exclusiv-58-Led-Uhd-4K-Smart/59936185,27/06/2023 09:42:53,Screen size,58 pulgadas
661,Televisor Exclusiv 58 Led Uhd 4K Smart ,EXCLUSIV,Not Found,1.909.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/59936185/Televisor-Exclusiv-58-Led-Uhd-4K-Smart/59936185,27/06/2023 09:42:53,Smart TV,Not Found
662,Televisor Exclusiv 58 Led Uhd 4K Smart ,EXCLUSIV,Not Found,1.909.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/59936185/Televisor-Exclusiv-58-Led-Uhd-4K-Smart/59936185,27/06/2023 09:42:53,Definition,4k ultra hd
663,Televisor Exclusiv 58 Led Uhd 4K Smart ,EXCLUSIV,Not Found,1.909.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/59936185/Televisor-Exclusiv-58-Led-Uhd-4K-Smart/59936185,27/06/2023 09:42:53,Operating system,No aplica
664,Televisor Challenger Led Plano Smart Android ,CHALLENGER,UHD 58LO70 BT T,2.149.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/42253590/Televisor-Challenger-Led-Plano-Smart-Android/42253590,27/06/2023 09:43:10,Screen size,58 pulgadas
665,Televisor Challenger Led Plano Smart Android ,CHALLENGER,UHD 58LO70 BT T,2.149.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/42253590/Televisor-Challenger-Led-Plano-Smart-Android/42253590,27/06/2023 09:43:10,Smart TV,Sí
666,Televisor Challenger Led Plano Smart Android ,CHALLENGER,UHD 58LO70 BT T,2.149.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/42253590/Televisor-Challenger-Led-Plano-Smart-Android/42253590,27/06/2023 09:43:10,Definition,4K Ultra HD
667,Televisor Challenger Led Plano Smart Android ,CHALLENGER,UHD 58LO70 BT T,2.149.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/42253590/Televisor-Challenger-Led-Plano-Smart-Android/42253590,27/06/2023 09:43:10,Operating system,Not Found
668,Xiaomi tv stick 4k mdz-27-aa de voz 4k 8gb negro con 2gb de ram ,XIAOMI,MDZ-27AA,354.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/118193392/Xiaomi-tv-stick-4k-mdz-27-aa-de-voz-4k-8gb-negro-con-2gb-de-ram/118193394,27/06/2023 09:44:57,Screen size,1
669,Xiaomi tv stick 4k mdz-27-aa de voz 4k 8gb negro con 2gb de ram ,XIAOMI,MDZ-27AA,354.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/118193392/Xiaomi-tv-stick-4k-mdz-27-aa-de-voz-4k-8gb-negro-con-2gb-de-ram/118193394,27/06/2023 09:44:57,Smart TV,Not Found
670,Xiaomi tv stick 4k mdz-27-aa de voz 4k 8gb negro con 2gb de ram ,XIAOMI,MDZ-27AA,354.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/118193392/Xiaomi-tv-stick-4k-mdz-27-aa-de-voz-4k-8gb-negro-con-2gb-de-ram/118193394,27/06/2023 09:44:57,Definition,Not Found
671,Xiaomi tv stick 4k mdz-27-aa de voz 4k 8gb negro con 2gb de ram ,XIAOMI,MDZ-27AA,354.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/118193392/Xiaomi-tv-stick-4k-mdz-27-aa-de-voz-4k-8gb-negro-con-2gb-de-ram/118193394,27/06/2023 09:44:57,Operating system,Not Found
672,Televisor 50 pulgadas intec int502i smart tv 4k led va ,INTEC,INT502i4K,1.499.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/117086172/Televisor-50-pulgadas-intec-int502i-smart-tv-4k-led-va/117086174,27/06/2023 11:09:15,Screen size,50
673,Televisor 50 pulgadas intec int502i smart tv 4k led va ,INTEC,INT502i4K,1.499.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/117086172/Televisor-50-pulgadas-intec-int502i-smart-tv-4k-led-va/117086174,27/06/2023 11:09:15,Smart TV,Not Found
674,Televisor 50 pulgadas intec int502i smart tv 4k led va ,INTEC,INT502i4K,1.499.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/117086172/Televisor-50-pulgadas-intec-int502i-smart-tv-4k-led-va/117086174,27/06/2023 11:09:15,Definition,Not Found
675,Televisor 50 pulgadas intec int502i smart tv 4k led va ,INTEC,INT502i4K,1.499.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/117086172/Televisor-50-pulgadas-intec-int502i-smart-tv-4k-led-va/117086174,27/06/2023 11:09:15,Operating system,Linux
676,Lg full hd tv 43 lm6370 con ai inteligencia artificialprocesador quad core virtual surround plus ,LG,43LM6370PDB,1.533.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/117257692/Lg-full-hd-tv-43-lm6370-con-ai-inteligencia-artificialprocesador-quad-core-virtual-surround-plus/117257694,27/06/2023 11:09:32,Screen size,97
677,Lg full hd tv 43 lm6370 con ai inteligencia artificialprocesador quad core virtual surround plus ,LG,43LM6370PDB,1.533.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/117257692/Lg-full-hd-tv-43-lm6370-con-ai-inteligencia-artificialprocesador-quad-core-virtual-surround-plus/117257694,27/06/2023 11:09:32,Smart TV,Not Found
678,Lg full hd tv 43 lm6370 con ai inteligencia artificialprocesador quad core virtual surround plus ,LG,43LM6370PDB,1.533.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/117257692/Lg-full-hd-tv-43-lm6370-con-ai-inteligencia-artificialprocesador-quad-core-virtual-surround-plus/117257694,27/06/2023 11:09:32,Definition,Not Found
679,Lg full hd tv 43 lm6370 con ai inteligencia artificialprocesador quad core virtual surround plus ,LG,43LM6370PDB,1.533.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/117257692/Lg-full-hd-tv-43-lm6370-con-ai-inteligencia-artificialprocesador-quad-core-virtual-surround-plus/117257694,27/06/2023 11:09:32,Operating system,Not Found
680,Google chromecast 4 tv cuarta generación 4k hdr modelo 2020 ,GENERICO,Modelo1,359.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/118378698/Google-chromecast-4-tv-cuarta-generacion-4k-hdr-modelo-2020/118378699,27/06/2023 11:09:49,Screen size,1
681,Google chromecast 4 tv cuarta generación 4k hdr modelo 2020 ,GENERICO,Modelo1,359.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/118378698/Google-chromecast-4-tv-cuarta-generacion-4k-hdr-modelo-2020/118378699,27/06/2023 11:09:49,Smart TV,Not Found
682,Google chromecast 4 tv cuarta generación 4k hdr modelo 2020 ,GENERICO,Modelo1,359.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/118378698/Google-chromecast-4-tv-cuarta-generacion-4k-hdr-modelo-2020/118378699,27/06/2023 11:09:49,Definition,Not Found
683,Google chromecast 4 tv cuarta generación 4k hdr modelo 2020 ,GENERICO,Modelo1,359.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/118378698/Google-chromecast-4-tv-cuarta-generacion-4k-hdr-modelo-2020/118378699,27/06/2023 11:09:49,Operating system,Not Found
684,Televisor Kaiwi 32 Pulgadas (80 Cm) Led Hd Negro ,KAIWI,KTL3202CE,654.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/39002609/Televisor-Kaiwi-32-Pulgadas-(80-Cm)-Led-Hd-Negro/39002609,27/06/2023 11:10:06,Screen size,32 pulgadas
685,Televisor Kaiwi 32 Pulgadas (80 Cm) Led Hd Negro ,KAIWI,KTL3202CE,654.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/39002609/Televisor-Kaiwi-32-Pulgadas-(80-Cm)-Led-Hd-Negro/39002609,27/06/2023 11:10:06,Smart TV,No
686,Televisor Kaiwi 32 Pulgadas (80 Cm) Led Hd Negro ,KAIWI,KTL3202CE,654.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/39002609/Televisor-Kaiwi-32-Pulgadas-(80-Cm)-Led-Hd-Negro/39002609,27/06/2023 11:10:06,Definition,HD
687,Televisor Kaiwi 32 Pulgadas (80 Cm) Led Hd Negro ,KAIWI,KTL3202CE,654.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/39002609/Televisor-Kaiwi-32-Pulgadas-(80-Cm)-Led-Hd-Negro/39002609,27/06/2023 11:10:06,Operating system,Not Found
688,"Televisor Lg  55"" Smar Tv ",LG,Not Found,3.697.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/60989145/Televisor-Lg-55-Smar-Tv/60989145,27/06/2023 11:10:23,Screen size,55 pulgadas
689,"Televisor Lg  55"" Smar Tv ",LG,Not Found,3.697.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/60989145/Televisor-Lg-55-Smar-Tv/60989145,27/06/2023 11:10:23,Smart TV,Not Found
690,"Televisor Lg  55"" Smar Tv ",LG,Not Found,3.697.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/60989145/Televisor-Lg-55-Smar-Tv/60989145,27/06/2023 11:10:23,Definition,Not Found
691,"Televisor Lg  55"" Smar Tv ",LG,Not Found,3.697.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/60989145/Televisor-Lg-55-Smar-Tv/60989145,27/06/2023 11:10:23,Operating system,No aplica
692,Televisor Exclusiv  Led Uhd Smart E50V2Ua ,EXCLUSIV,E50V2UA,1.659.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/35586521/Televisor-Exclusiv-Led-Uhd-Smart-E50V2Ua/35586521,27/06/2023 11:10:40,Screen size,50 pulgadas
693,Televisor Exclusiv  Led Uhd Smart E50V2Ua ,EXCLUSIV,E50V2UA,1.659.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/35586521/Televisor-Exclusiv-Led-Uhd-Smart-E50V2Ua/35586521,27/06/2023 11:10:40,Smart TV,Sí
694,Televisor Exclusiv  Led Uhd Smart E50V2Ua ,EXCLUSIV,E50V2UA,1.659.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/35586521/Televisor-Exclusiv-Led-Uhd-Smart-E50V2Ua/35586521,27/06/2023 11:10:40,Definition,4K Ultra HD
695,Televisor Exclusiv  Led Uhd Smart E50V2Ua ,EXCLUSIV,E50V2UA,1.659.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/35586521/Televisor-Exclusiv-Led-Uhd-Smart-E50V2Ua/35586521,27/06/2023 11:10:40,Operating system,Not Found
696,Televisor Visivo 32 Pulgadas Led Hd ,VISIVO,Vtl-HD3260t2,1.529.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/33252382/Televisor-Visivo-32-Pulgadas-Led-Hd/33252382,27/06/2023 11:10:57,Screen size,32 pulgadas
697,Televisor Visivo 32 Pulgadas Led Hd ,VISIVO,Vtl-HD3260t2,1.529.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/33252382/Televisor-Visivo-32-Pulgadas-Led-Hd/33252382,27/06/2023 11:10:57,Smart TV,No
698,Televisor Visivo 32 Pulgadas Led Hd ,VISIVO,Vtl-HD3260t2,1.529.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/33252382/Televisor-Visivo-32-Pulgadas-Led-Hd/33252382,27/06/2023 11:10:57,Definition,HD
699,Televisor Visivo 32 Pulgadas Led Hd ,VISIVO,Vtl-HD3260t2,1.529.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/33252382/Televisor-Visivo-32-Pulgadas-Led-Hd/33252382,27/06/2023 11:10:57,Operating system,Not Found
700,Televisor 43 Pulgadas Smart Android Challenger ,CHALLENGER,43LO68,1.149.900,$,4.6,9,https://www.falabella.com.co/falabella-co/product/38719904/Televisor-43-Pulgadas-Smart-Android-Challenger/38719904,27/06/2023 11:11:16,Screen size,43 pulgadas
701,Televisor 43 Pulgadas Smart Android Challenger ,CHALLENGER,43LO68,1.149.900,$,4.6,9,https://www.falabella.com.co/falabella-co/product/38719904/Televisor-43-Pulgadas-Smart-Android-Challenger/38719904,27/06/2023 11:11:16,Smart TV,Sí
702,Televisor 43 Pulgadas Smart Android Challenger ,CHALLENGER,43LO68,1.149.900,$,4.6,9,https://www.falabella.com.co/falabella-co/product/38719904/Televisor-43-Pulgadas-Smart-Android-Challenger/38719904,27/06/2023 11:11:16,Definition,Full hd
703,Televisor 43 Pulgadas Smart Android Challenger ,CHALLENGER,43LO68,1.149.900,$,4.6,9,https://www.falabella.com.co/falabella-co/product/38719904/Televisor-43-Pulgadas-Smart-Android-Challenger/38719904,27/06/2023 11:11:16,Operating system,Not Found
704,Monitor Televisor Smart TV Samsung Business 43 Pulg UHD 4K LED LH43BEAHLGKXZL ,SAMSUNG,LH43BEAHLGKXZL,2.079.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/119544324/Monitor-Televisor-Smart-TV-Samsung-Business-43-Pulg-UHD-4K-LED-LH43BEAHLGKXZL/119544325,27/06/2023 11:11:33,Screen size,43
705,Monitor Televisor Smart TV Samsung Business 43 Pulg UHD 4K LED LH43BEAHLGKXZL ,SAMSUNG,LH43BEAHLGKXZL,2.079.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/119544324/Monitor-Televisor-Smart-TV-Samsung-Business-43-Pulg-UHD-4K-LED-LH43BEAHLGKXZL/119544325,27/06/2023 11:11:33,Smart TV,Not Found
706,Monitor Televisor Smart TV Samsung Business 43 Pulg UHD 4K LED LH43BEAHLGKXZL ,SAMSUNG,LH43BEAHLGKXZL,2.079.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/119544324/Monitor-Televisor-Smart-TV-Samsung-Business-43-Pulg-UHD-4K-LED-LH43BEAHLGKXZL/119544325,27/06/2023 11:11:33,Definition,Not Found
707,Monitor Televisor Smart TV Samsung Business 43 Pulg UHD 4K LED LH43BEAHLGKXZL ,SAMSUNG,LH43BEAHLGKXZL,2.079.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/119544324/Monitor-Televisor-Smart-TV-Samsung-Business-43-Pulg-UHD-4K-LED-LH43BEAHLGKXZL/119544325,27/06/2023 11:11:33,Operating system,Not Found
708,Televisor Challenger 58 pulgadas LED 4K Ultra HD Smart TV ,CHALLENGER,58LO70,1.799.900,$,4.0,1,https://www.falabella.com.co/falabella-co/product/38730576/Televisor-Challenger-58-pulgadas-LED-4K-Ultra-HD-Smart-TV/38730576,27/06/2023 11:11:51,Screen size,58 pulgadas
709,Televisor Challenger 58 pulgadas LED 4K Ultra HD Smart TV ,CHALLENGER,58LO70,1.799.900,$,4.0,1,https://www.falabella.com.co/falabella-co/product/38730576/Televisor-Challenger-58-pulgadas-LED-4K-Ultra-HD-Smart-TV/38730576,27/06/2023 11:11:51,Smart TV,Sí
710,Televisor Challenger 58 pulgadas LED 4K Ultra HD Smart TV ,CHALLENGER,58LO70,1.799.900,$,4.0,1,https://www.falabella.com.co/falabella-co/product/38730576/Televisor-Challenger-58-pulgadas-LED-4K-Ultra-HD-Smart-TV/38730576,27/06/2023 11:11:51,Definition,4K Ultra HD
711,Televisor Challenger 58 pulgadas LED 4K Ultra HD Smart TV ,CHALLENGER,58LO70,1.799.900,$,4.0,1,https://www.falabella.com.co/falabella-co/product/38730576/Televisor-Challenger-58-pulgadas-LED-4K-Ultra-HD-Smart-TV/38730576,27/06/2023 11:11:51,Operating system,No aplica
712,Televisor Samsung 55 QLED 4k QN55Q60BAKXZ ,SAMSUNG,QN55Q60BAKXZ,2.477.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/118219642/Televisor-Samsung-55-QLED-4k-QN55Q60BAKXZ/118219643,27/06/2023 11:12:09,Screen size,55
713,Televisor Samsung 55 QLED 4k QN55Q60BAKXZ ,SAMSUNG,QN55Q60BAKXZ,2.477.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/118219642/Televisor-Samsung-55-QLED-4k-QN55Q60BAKXZ/118219643,27/06/2023 11:12:09,Smart TV,Not Found
714,Televisor Samsung 55 QLED 4k QN55Q60BAKXZ ,SAMSUNG,QN55Q60BAKXZ,2.477.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/118219642/Televisor-Samsung-55-QLED-4k-QN55Q60BAKXZ/118219643,27/06/2023 11:12:09,Definition,Not Found
715,Televisor Samsung 55 QLED 4k QN55Q60BAKXZ ,SAMSUNG,QN55Q60BAKXZ,2.477.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/118219642/Televisor-Samsung-55-QLED-4k-QN55Q60BAKXZ/118219643,27/06/2023 11:12:09,Operating system,Tizen
716,Televisor Samsung 65 pulgadas OLED 4K Ultra HD Smart TV ,SAMSUNG,QN65S95BAKXZL,7.299.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/62337410/Televisor-Samsung-65-pulgadas-OLED-4K-Ultra-HD-Smart-TV/62337410,27/06/2023 11:12:27,Screen size,65 pulgadas
