,country,category,title,Produsenter,avg_price,offers,currency,scrape_link,date_scraped,level_9,0
115,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Metode,
116,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Bildeforhold,16:9
117,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Bildefrekvens,"24p, 30p, 60p, 50p, 120p"
118,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Bildestørrelse (cm),
119,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Bildstorlek,65 Tommer
120,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Lysstyrke,
121,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Oppdateringsfrekvens,120 Hz
122,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Paneltype,"QD-OLED, QLED, LCD, LED, OLED"
123,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Skjermteknologi,OLED
124,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Støttede videoformater,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)"
125,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Bildefiler som støttes,JPEG/JPG
126,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Lydfiler som støttes,
127,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Lydformat,"Dolby Digital 5.1, Dolby Digital Plus, Dolby Atmos"
128,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Videofiler som støttes,
129,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Design panel,Flat
130,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Tilgjengelige farger,"Sort, Sølv, Grå"
131,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Dybde uten stativ,39 mm
132,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,"Høyde, uten stativ",830 mm
133,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Mål (BxHxD),
134,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Bredde,1440 mm
135,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Dybde,288 mm
136,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Høyde,890 mm
137,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Produktvekt,26 kg
138,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Vekt uten stativ,22 kg
139,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Funksjoner,"Bluetooth, Mobilapp for styring av funksjoner, Synkroniseringsmetode, ALLM, Variable Refresh Rate (VRR)"
140,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Ethernet-tilkobling,Ja
141,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Trådløst nettverk (Wi-Fi),Ja
142,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Trådløs nettverksstandard (IEEE 802.11),"802.11a, 802.11b, 802.11g, 802.11n (Wi-Fi 4), 802.11ac (Wi-Fi 5)"
143,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,3D-støtte (3D-Ready),Nei
144,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,DLNA,Ja
145,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Full HD (HD ready 1080p),Ja
146,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,4K120,Ja
147,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Ultra HD-sertifisert (UHD/4K),Ja
148,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,HDR,Ja
149,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Type av HDR,"HDR10, HLG, HDR10+"
150,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Streaming-standard,
151,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,VESA-feste,Ja
152,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Type VESA-feste,300x200mm
153,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Integrerte høyttalere,Flerkanal
154,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Prosessorhastighet,
155,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Energiforbruk i HDR-modus (per 1000 t),132 kWh
156,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Energiforbruk i SDR-modus (per 1000 t),132 kWh
157,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Energiklasse (A-G),G
158,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Energiklasse (HDR),
159,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Strømforbruk operativ (min-maks),360 W
160,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Strømforbruk standby/hvilemodus,
161,NO,TV,"Samsung OLED QE65S95B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,29412.3,10,NOK,https://www.prisjakt.no/product.php?p=6028892#properties,30/03/2023 11:05:05,Tilkobling for 9V/12V/14V,Nei
162,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,rating,4.2
163,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,reviews,None
164,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Oppløsning,4K Ultra HD (3840x2160)
165,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Bildestørrelse,65 Tommer
166,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Pris/tommer,195.23 kr/tomme
167,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Lanseringsår,2022
168,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Smart TV,Ja
169,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Internettjenester/apper som støttes,
170,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Operativsystem,Tizen OS
171,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Produktnavn,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV"
172,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Kategori,TV
173,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,"TV-mottaker, digital",Ja
174,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Doble mottakere,
175,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Støtte for CI/CA-modul,
176,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Type av digitale mottakere,"DVB-T2 (digitalt bakkenett-TV, 2. gen.)"
177,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,"Analog 3,5mm-inngang",
178,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Digital optisk ut (S/PDIF),
179,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,HDMI,Ja
180,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Antall HDMI-innganger,4 stk
181,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,HDCP-versjon,
182,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,HDMI-versjon,
183,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Standarder som støttes,
184,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Hodetelefonutgang,
185,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Komponent inn (YPbPr/YCbCr),
186,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Kompositt inn,
187,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,USB-kontakt,
188,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,VGA inn,
189,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Øvrige tilkoblinger,
190,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Bevegelsesforbedring (frekvens/indeks),
191,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Bildeforhold,16:9
192,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Bildefrekvens,"24p, 30p, 60p, 50p"
193,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Bildestørrelse (cm),163 cm
194,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Bildstorlek,65 Tommer
195,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Lysstyrke,
196,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Oppdateringsfrekvens,
197,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Paneltype,
198,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Skjermteknologi,LCD
199,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Støttede videoformater,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)"
200,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Bildefiler som støttes,JPEG/JPG
201,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Lydfiler som støttes,
202,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Lydformat,
203,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Videofiler som støttes,
204,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Design panel,
205,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Tilgjengelige farger,Grå
206,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Dybde uten stativ,25.7 mm
207,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,"Høyde, uten stativ",831.8 mm
208,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Mål (BxHxD),
209,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Bredde,1451.7 mm
210,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Dybde,290.2 mm
211,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Høyde,897.5 mm
212,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Produktvekt,22.3 kg
213,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Vekt uten stativ,21.4 kg
214,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Funksjoner,
215,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Ethernet-tilkobling,
216,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Trådløst nettverk (Wi-Fi),Ja
217,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Trådløs nettverksstandard (IEEE 802.11),
218,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,3D-støtte (3D-Ready),
219,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,DLNA,
220,NO,TV,"Samsung QLED QE65Q70B 65"" 4K Ultra HD (3840x2160) Smart TV",Samsung,12956.666666666666,9,NOK,https://www.prisjakt.no/product.php?p=6016560#properties,30/03/2023 11:05:18,Full HD (HD ready 1080p),Ja
