,countrycode,tv_title,tv_make,tv_price,numberofoffers,averageprice,currency,scrapelink,scrapedate,level_9,0
613,TN,Toshiba Téléviseur LED  32 pouces- récepteur intégré- Garantie 2 Ans,Toshiba,493.00 TND,1,493.00 TND,TND,https://www.jumia.com.tn/toshiba-televiseur-led-32-pouces-recepteur-integre-garantie-2-ans-634472.html,15/09/2022 19:41:17,Taille (Longueur x Largeur x Hauteur cm), 32
614,TN,Toshiba Téléviseur LED  32 pouces- récepteur intégré- Garantie 2 Ans,Toshiba,493.00 TND,1,493.00 TND,TND,https://www.jumia.com.tn/toshiba-televiseur-led-32-pouces-recepteur-integre-garantie-2-ans-634472.html,15/09/2022 19:41:17,Poids (kg), 3
615,TN,Toshiba Téléviseur LED  32 pouces- récepteur intégré- Garantie 2 Ans,Toshiba,493.00 TND,1,493.00 TND,TND,https://www.jumia.com.tn/toshiba-televiseur-led-32-pouces-recepteur-integre-garantie-2-ans-634472.html,15/09/2022 19:41:17,Couleur, NOIR
616,TN,Toshiba Téléviseur LED  32 pouces- récepteur intégré- Garantie 2 Ans,Toshiba,493.00 TND,1,493.00 TND,TND,https://www.jumia.com.tn/toshiba-televiseur-led-32-pouces-recepteur-integre-garantie-2-ans-634472.html,15/09/2022 19:41:17,Gamme de produits, derniers génération
617,TN,Toshiba Téléviseur LED  32 pouces- récepteur intégré- Garantie 2 Ans,Toshiba,493.00 TND,1,493.00 TND,TND,https://www.jumia.com.tn/toshiba-televiseur-led-32-pouces-recepteur-integre-garantie-2-ans-634472.html,15/09/2022 19:41:17,Garantie 2 ans,Garantie 2 ans
618,TN,Toshiba Téléviseur LED  32 pouces- récepteur intégré- Garantie 2 Ans,Toshiba,493.00 TND,1,493.00 TND,TND,https://www.jumia.com.tn/toshiba-televiseur-led-32-pouces-recepteur-integre-garantie-2-ans-634472.html,15/09/2022 19:41:17,Récepteur intégré,Récepteur intégré
619,TN,Toshiba Téléviseur LED  32 pouces- récepteur intégré- Garantie 2 Ans,Toshiba,493.00 TND,1,493.00 TND,TND,https://www.jumia.com.tn/toshiba-televiseur-led-32-pouces-recepteur-integre-garantie-2-ans-634472.html,15/09/2022 19:41:17,Taille de l'écran , 32 pouces
620,TN,Toshiba Téléviseur LED  32 pouces- récepteur intégré- Garantie 2 Ans,Toshiba,493.00 TND,1,493.00 TND,TND,https://www.jumia.com.tn/toshiba-televiseur-led-32-pouces-recepteur-integre-garantie-2-ans-634472.html,15/09/2022 19:41:17,Format d'image , 16
621,TN,Toshiba Téléviseur LED  32 pouces- récepteur intégré- Garantie 2 Ans,Toshiba,493.00 TND,1,493.00 TND,TND,https://www.jumia.com.tn/toshiba-televiseur-led-32-pouces-recepteur-integre-garantie-2-ans-634472.html,15/09/2022 19:41:17,Angle de vision , 178°
622,TN,Toshiba Téléviseur LED  32 pouces- récepteur intégré- Garantie 2 Ans,Toshiba,493.00 TND,1,493.00 TND,TND,https://www.jumia.com.tn/toshiba-televiseur-led-32-pouces-recepteur-integre-garantie-2-ans-634472.html,15/09/2022 19:41:17,(DVB-T/T2/C/S/S2),(DVB-T/T2/C/S/S2)
623,TN,Toshiba Téléviseur LED  32 pouces- récepteur intégré- Garantie 2 Ans,Toshiba,493.00 TND,1,493.00 TND,TND,https://www.jumia.com.tn/toshiba-televiseur-led-32-pouces-recepteur-integre-garantie-2-ans-634472.html,15/09/2022 19:41:17,Type de filtre , Filtre en peigne
624,TN,Toshiba Téléviseur LED  32 pouces- récepteur intégré- Garantie 2 Ans,Toshiba,493.00 TND,1,493.00 TND,TND,https://www.jumia.com.tn/toshiba-televiseur-led-32-pouces-recepteur-integre-garantie-2-ans-634472.html,15/09/2022 19:41:17,Traitement vidéo , Mouvement actif 8 bits
625,TN,Toshiba Téléviseur LED  32 pouces- récepteur intégré- Garantie 2 Ans,Toshiba,493.00 TND,1,493.00 TND,TND,https://www.jumia.com.tn/toshiba-televiseur-led-32-pouces-recepteur-integre-garantie-2-ans-634472.html,15/09/2022 19:41:17,résolution Plus , AMR 100
626,TN,Toshiba Téléviseur LED  32 pouces- récepteur intégré- Garantie 2 Ans,Toshiba,493.00 TND,1,493.00 TND,TND,https://www.jumia.com.tn/toshiba-televiseur-led-32-pouces-recepteur-integre-garantie-2-ans-634472.html,15/09/2022 19:41:17,Modes d'image , Standard - Dynamique - Cinéma jour - Cinéma nuit
627,TN,Toshiba Téléviseur LED  32 pouces- récepteur intégré- Garantie 2 Ans,Toshiba,493.00 TND,1,493.00 TND,TND,https://www.jumia.com.tn/toshiba-televiseur-led-32-pouces-recepteur-integre-garantie-2-ans-634472.html,15/09/2022 19:41:17,Technologie sonore , Dolby Modes sonores numériques Plus 
628,TN,Toshiba Téléviseur LED  32 pouces- récepteur intégré- Garantie 2 Ans,Toshiba,493.00 TND,1,493.00 TND,TND,https://www.jumia.com.tn/toshiba-televiseur-led-32-pouces-recepteur-integre-garantie-2-ans-634472.html,15/09/2022 19:41:17,Sortie haut-parleur , 8 W x 2 240 Volts / 50-60 Hz
629,TN,"TCL TV 32"" hd android smart - 2ans garantie",TCL,937.00 TND,1,937.00 TND,TND,https://www.jumia.com.tn/tcl-tv-32-hd-android-smart-2ans-garantie-554301.html,15/09/2022 19:41:18,SKU, TC197EA065QN0NAFAMZ
630,TN,"TCL TV 32"" hd android smart - 2ans garantie",TCL,937.00 TND,1,937.00 TND,TND,https://www.jumia.com.tn/tcl-tv-32-hd-android-smart-2ans-garantie-554301.html,15/09/2022 19:41:18,Modèle, 32S6500
631,TN,"TCL TV 32"" hd android smart - 2ans garantie",TCL,937.00 TND,1,937.00 TND,TND,https://www.jumia.com.tn/tcl-tv-32-hd-android-smart-2ans-garantie-554301.html,15/09/2022 19:41:18,Taille (Longueur x Largeur x Hauteur cm), 731.9 x 431.5 x 79.8 mm
632,TN,"TCL TV 32"" hd android smart - 2ans garantie",TCL,937.00 TND,1,937.00 TND,TND,https://www.jumia.com.tn/tcl-tv-32-hd-android-smart-2ans-garantie-554301.html,15/09/2022 19:41:18,Poids (kg), 1
633,TN,"TCL TV 32"" hd android smart - 2ans garantie",TCL,937.00 TND,1,937.00 TND,TND,https://www.jumia.com.tn/tcl-tv-32-hd-android-smart-2ans-garantie-554301.html,15/09/2022 19:41:18,Couleur, noir
634,TN,"TCL TV 32"" hd android smart - 2ans garantie",TCL,937.00 TND,1,937.00 TND,TND,https://www.jumia.com.tn/tcl-tv-32-hd-android-smart-2ans-garantie-554301.html,15/09/2022 19:41:18,Résolution, 1366 x 768 pixels
635,TN,"TCL TV 32"" hd android smart - 2ans garantie",TCL,937.00 TND,1,937.00 TND,TND,https://www.jumia.com.tn/tcl-tv-32-hd-android-smart-2ans-garantie-554301.html,15/09/2022 19:41:18,Connecteurs," 2x HDMI, 1 x USB"
636,TN,"TCL TV 32"" hd android smart - 2ans garantie",TCL,937.00 TND,1,937.00 TND,TND,https://www.jumia.com.tn/tcl-tv-32-hd-android-smart-2ans-garantie-554301.html,15/09/2022 19:41:18,Garantie, 2 ans
637,TN,"TCL TV 32"" hd android smart - 2ans garantie",TCL,937.00 TND,1,937.00 TND,TND,https://www.jumia.com.tn/tcl-tv-32-hd-android-smart-2ans-garantie-554301.html,15/09/2022 19:41:18,Gamme de produits, TV LED
638,TN,"TCL TV 32"" hd android smart - 2ans garantie",TCL,937.00 TND,1,937.00 TND,TND,https://www.jumia.com.tn/tcl-tv-32-hd-android-smart-2ans-garantie-554301.html,15/09/2022 19:41:18,Connectivité," WiFi, Bluetooth"
639,TN,"TCL TV 32"" hd android smart - 2ans garantie",TCL,937.00 TND,1,937.00 TND,TND,https://www.jumia.com.tn/tcl-tv-32-hd-android-smart-2ans-garantie-554301.html,15/09/2022 19:41:18,Systéme d'exploitation, Android
640,TN,"TCL TV 32"" hd android smart - 2ans garantie",TCL,937.00 TND,1,937.00 TND,TND,https://www.jumia.com.tn/tcl-tv-32-hd-android-smart-2ans-garantie-554301.html,15/09/2022 19:41:18,audio, Dolby Digital Plus
641,TN,"TCL TV 32"" hd android smart - 2ans garantie",TCL,937.00 TND,1,937.00 TND,TND,https://www.jumia.com.tn/tcl-tv-32-hd-android-smart-2ans-garantie-554301.html,15/09/2022 19:41:18,Recherche vocale,Recherche vocale
642,TN,"Samsung Téléviseur 32"" - Serie 5300 - HD - Smart - Garantie 1an",Samsung,789.00 TND,3,789.00,TND,https://www.jumia.com.tn/televiseur-32-serie-5300-hd-smart-garantie-1an-samsung-mpg19220.html,15/09/2022 19:41:20,SKU, SA024EA0DGJWKNAFAMZ
643,TN,"Samsung Téléviseur 32"" - Serie 5300 - HD - Smart - Garantie 1an",Samsung,789.00 TND,3,789.00,TND,https://www.jumia.com.tn/televiseur-32-serie-5300-hd-smart-garantie-1an-samsung-mpg19220.html,15/09/2022 19:41:20,Modèle, 5300
644,TN,"Samsung Téléviseur 32"" - Serie 5300 - HD - Smart - Garantie 1an",Samsung,789.00 TND,3,789.00,TND,https://www.jumia.com.tn/televiseur-32-serie-5300-hd-smart-garantie-1an-samsung-mpg19220.html,15/09/2022 19:41:20,Taille (Longueur x Largeur x Hauteur cm), 741 x 469 x 145 mm
645,TN,"Samsung Téléviseur 32"" - Serie 5300 - HD - Smart - Garantie 1an",Samsung,789.00 TND,3,789.00,TND,https://www.jumia.com.tn/televiseur-32-serie-5300-hd-smart-garantie-1an-samsung-mpg19220.html,15/09/2022 19:41:20,Poids (kg), 0.1
646,TN,"Samsung Téléviseur 32"" - Serie 5300 - HD - Smart - Garantie 1an",Samsung,789.00 TND,3,789.00,TND,https://www.jumia.com.tn/televiseur-32-serie-5300-hd-smart-garantie-1an-samsung-mpg19220.html,15/09/2022 19:41:20,Couleur, NOIR
647,TN,"Samsung Téléviseur 32"" - Serie 5300 - HD - Smart - Garantie 1an",Samsung,789.00 TND,3,789.00,TND,https://www.jumia.com.tn/televiseur-32-serie-5300-hd-smart-garantie-1an-samsung-mpg19220.html,15/09/2022 19:41:20,Résolution, 1366 x 768
648,TN,"Samsung Téléviseur 32"" - Serie 5300 - HD - Smart - Garantie 1an",Samsung,789.00 TND,3,789.00,TND,https://www.jumia.com.tn/televiseur-32-serie-5300-hd-smart-garantie-1an-samsung-mpg19220.html,15/09/2022 19:41:20,Connecteurs," 1 x USB - 2 x HDMI, 1 x Entrée Composant, 1 x Entrée AV, 1 x Entreé antenne"
649,TN,"Samsung Téléviseur 32"" - Serie 5300 - HD - Smart - Garantie 1an",Samsung,789.00 TND,3,789.00,TND,https://www.jumia.com.tn/televiseur-32-serie-5300-hd-smart-garantie-1an-samsung-mpg19220.html,15/09/2022 19:41:20,Dimensions, 741 x 469 x 145 mm
650,TN,"Samsung Téléviseur 32"" - Serie 5300 - HD - Smart - Garantie 1an",Samsung,789.00 TND,3,789.00,TND,https://www.jumia.com.tn/televiseur-32-serie-5300-hd-smart-garantie-1an-samsung-mpg19220.html,15/09/2022 19:41:20,Garantie 1 an,Garantie 1 an
651,TN,"Samsung Téléviseur 32"" - Serie 5300 - HD - Smart - Garantie 1an",Samsung,789.00 TND,3,789.00,TND,https://www.jumia.com.tn/televiseur-32-serie-5300-hd-smart-garantie-1an-samsung-mpg19220.html,15/09/2022 19:41:20,"Téléviseur Samsung 32"" 5300 Smart(80 cm) HD","Téléviseur Samsung 32"" 5300 Smart(80 cm) HD"
652,TN,"Samsung Téléviseur 32"" - Serie 5300 - HD - Smart - Garantie 1an",Samsung,789.00 TND,3,789.00,TND,https://www.jumia.com.tn/televiseur-32-serie-5300-hd-smart-garantie-1an-samsung-mpg19220.html,15/09/2022 19:41:20,Récepteur intégré avec Tuner TNT intégré,Récepteur intégré avec Tuner TNT intégré
653,TN,"Samsung Téléviseur 32"" - Serie 5300 - HD - Smart - Garantie 1an",Samsung,789.00 TND,3,789.00,TND,https://www.jumia.com.tn/televiseur-32-serie-5300-hd-smart-garantie-1an-samsung-mpg19220.html,15/09/2022 19:41:20,"Audio Dolby Digital Plus, DTS Codec","Audio Dolby Digital Plus, DTS Codec"
654,TN,"Samsung Téléviseur 32"" - Serie 5300 - HD - Smart - Garantie 1an",Samsung,789.00 TND,3,789.00,TND,https://www.jumia.com.tn/televiseur-32-serie-5300-hd-smart-garantie-1an-samsung-mpg19220.html,15/09/2022 19:41:20,tv,tv
655,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,SKU, SA024EA0IZVWONAFAMZ
656,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Modèle, T5300 - Samsung
657,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Taille (Longueur x Largeur x Hauteur cm)," 979,9 x 571,9 x 77,3 mm"
658,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Poids (kg), 8
659,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Couleur, Noir
660,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Gamme de produits, TV
661,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Poids 8 Kg -,Poids 8 Kg -
662,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Système d'exploitation Tizen ™ -,Système d'exploitation Tizen ™ -
663,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,"Taille de l'ecran 43"" -","Taille de l'ecran 43"" -"
664,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Résolution Ecran 1 920 x 1 080 -,Résolution Ecran 1 920 x 1 080 -
665,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,HDMI -,HDMI -
666,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,2USB  -,2USB  -
667,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,1WIFI -,1WIFI -
668,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Garantie 2 ans -,Garantie 2 ans -
669,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Moteur Hyper réel -,Moteur Hyper réel -
670,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Contraste Mega contraste -,Contraste Mega contraste -
671,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Audio  Dolby Digital Plus -,Audio  Dolby Digital Plus -
672,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Samsung SMART TV -,Samsung SMART TV -
673,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Wi-Fi Direct -,Wi-Fi Direct -
674,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,"Dimensions (LxHxP) 979,9 x 571,9 x 77,3 mm -","Dimensions (LxHxP) 979,9 x 571,9 x 77,3 mm -"
675,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,PQI (Picture Quality Index)  1000 -,PQI (Picture Quality Index)  1000 -
676,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,HDR (High Dynamic Range) -,HDR (High Dynamic Range) -
677,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Navigateur Web -,Navigateur Web -
678,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Couleur Purcolor -,Couleur Purcolor -
679,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Séries 5 -,Séries 5 -
680,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Type de haut-parleur  2CH -,Type de haut-parleur  2CH -
681,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Digital Clean View -,Digital Clean View -
682,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Recherche automatique de chaînes -,Recherche automatique de chaînes -
683,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Connect Share ™ -,Connect Share ™ -
684,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Arrêt automatique -,Arrêt automatique -
685,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22,Connect Share™ (USB) -,Connect Share™ (USB) -
686,TN,"Telefunken Téléviseur - 32""- E20 - Smart HD - Garantie 3 ans",Telefunken,684.90 TND,1,684.90,TND,https://www.jumia.com.tn/televiseur-32-e20-smart-hd-garantie-3-ans-telefunken-mpg31566.html,15/09/2022 19:41:23,SKU, TE848EA1C405SNAFAMZ
687,TN,"Telefunken Téléviseur - 32""- E20 - Smart HD - Garantie 3 ans",Telefunken,684.90 TND,1,684.90,TND,https://www.jumia.com.tn/televiseur-32-e20-smart-hd-garantie-3-ans-telefunken-mpg31566.html,15/09/2022 19:41:23,Modèle, E20
688,TN,"Telefunken Téléviseur - 32""- E20 - Smart HD - Garantie 3 ans",Telefunken,684.90 TND,1,684.90,TND,https://www.jumia.com.tn/televiseur-32-e20-smart-hd-garantie-3-ans-telefunken-mpg31566.html,15/09/2022 19:41:23,Poids (kg), 10
689,TN,"Telefunken Téléviseur - 32""- E20 - Smart HD - Garantie 3 ans",Telefunken,684.90 TND,1,684.90,TND,https://www.jumia.com.tn/televiseur-32-e20-smart-hd-garantie-3-ans-telefunken-mpg31566.html,15/09/2022 19:41:23,Couleur, noir
690,TN,"Telefunken Téléviseur - 32""- E20 - Smart HD - Garantie 3 ans",Telefunken,684.90 TND,1,684.90,TND,https://www.jumia.com.tn/televiseur-32-e20-smart-hd-garantie-3-ans-telefunken-mpg31566.html,15/09/2022 19:41:23,Résolution, 1366 x 768 Pixels
691,TN,"Telefunken Téléviseur - 32""- E20 - Smart HD - Garantie 3 ans",Telefunken,684.90 TND,1,684.90,TND,https://www.jumia.com.tn/televiseur-32-e20-smart-hd-garantie-3-ans-telefunken-mpg31566.html,15/09/2022 19:41:23,Garantie, 3 ans
692,TN,"Telefunken Téléviseur - 32""- E20 - Smart HD - Garantie 3 ans",Telefunken,684.90 TND,1,684.90,TND,https://www.jumia.com.tn/televiseur-32-e20-smart-hd-garantie-3-ans-telefunken-mpg31566.html,15/09/2022 19:41:23,Smart TV,Smart TV
693,TN,"Telefunken Téléviseur - 32""- E20 - Smart HD - Garantie 3 ans",Telefunken,684.90 TND,1,684.90,TND,https://www.jumia.com.tn/televiseur-32-e20-smart-hd-garantie-3-ans-telefunken-mpg31566.html,15/09/2022 19:41:23,"32"" LED HD","32"" LED HD"
694,TN,"Telefunken Téléviseur - 32""- E20 - Smart HD - Garantie 3 ans",Telefunken,684.90 TND,1,684.90,TND,https://www.jumia.com.tn/televiseur-32-e20-smart-hd-garantie-3-ans-telefunken-mpg31566.html,15/09/2022 19:41:23,Wifi,Wifi
