,channel,program name,program time,program genre,program synopsis,program link,date,scraped link,scrape date
124,Programação + Globosat Quinta  4 de agosto,Restaurantes Inesquecíveis,18:00,Temporada 1 Episódio 4 - Um Prato que se Come Frio,"Grandes histórias de cozinhas a baixas temperaturas. Jun Sakamoto faz o melhor sushi de SP. Em Valência, o Pedrin é um restaurante especializado em ostras. Em Andorra é possível comer em um Iglu.",/br/programas/restaurantes-inesqueciveis-s01e04,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
125,Programação + Globosat Quinta  4 de agosto,Hotéis Incríveis,18:30,"Temporada 6 Episódio 4 - Quinta dos Pinhais, Tivoli Mofarrej Bahia e Kenoa","Conheça a pousada Quinta dos Pinhais, na cidade de Santo Antônio do Pinhal, o luxuoso Tivoli, na Bahia, e o deslumbrante hotel Kenoa, em Alagoas.",/br/programas/hoteis-incriveis-s06e04,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
126,Programação + Globosat Quinta  4 de agosto,Brasil Visto de Cima,19:00,Temporada 3 Episódio 11 - Serra da Canastra,"Entre montanhas deslumbrantes e centenas de cachoeiras, repousam cidadezinhas adoráveis em que se cultivam as melhores tradições mineiras. Assim é a Serra da Canastra, no sudoeste de Minas Gerais, perto da fronteira com o estado de São Paulo.",/br/programas/brasil-visto-de-cima-s03e11-serra-da-canastra,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
127,Programação + Globosat Quinta  4 de agosto,Ruas Mundo Afora,19:30,Temporada 1 Episódio 37 - Londres,"Rodrigo Ruas cruza o mundo em busca de experiências únicas e mostra qual o melhor jeito de ir, o que levar, onde comer e a melhor época do ano para cada destino.",/br/programas/ruas-mundo-afora-s01e37-londres,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
128,Programação + Globosat Quinta  4 de agosto,Hey Ho!,20:00,"Temporada 1 Episódio 5 - Algarve, o Paraíso em Portugal","Aline Campos conhece as melhores atrações do Algarve, o paradisíaco litoral sul de Portugal. A região é famosa por abrigar algumas das praias mais lindas do mundo.",/br/programas/hey-ho-s01e05-algarve-o-paraiso-em-portugal,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
129,Programação + Globosat Quinta  4 de agosto,As Capitais do Brasil,20:30,Temporada 1 Episódio 4 - Porto Alegre - RS,"Na Capital gaúcha, Gisella e Fernando experimentam um bom churrasco gaúcho e aprendem a fazer um clássico chimarrão. E para completar, conhecem o centro histórico da cidade.",/br/programas/as-capitais-do-brasil-s01e04-porto-alegre-rs,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
130,Programação + Globosat Quinta  4 de agosto,Vinícolas ao Redor do Mundo,21:00,Temporada 2 Episódio 2 - China - Os Vinhedos do Himalaia,"Na fronteira com o Tibete, os camponeses chineses vêm praticando policultura e cultivando uvas, uma história de vinho sem precedentes está em andamento nos sopés do Himalaia.",/br/programas/vinicolas-ao-redor-do-mundo-s02e02-china-os-vinhedos-do-himalaia,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
131,Programação + Globosat Quinta  4 de agosto,Vinícolas ao Redor do Mundo,21:30,Temporada 2 Episódio 3 - Croácia - Os Vinhedos Surgem no Leste,"No sul da Croácia, variedades únicas de uvas têm sido cultivadas, e estão atraindo entusiasmo crescente. O Mediterrâneo é enriquecido por um novo vinhedo de prestígio.",/br/programas/vinicolas-ao-redor-do-mundo-s02e03-croacia-os-vinhedos-surgem-no-leste,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
132,Programação + Globosat Quinta  4 de agosto,Sem Bagagem,22:00,Temporada 1 Episódio 6 - Tanzânia - Tribo Hadzabe,"Na Tanzânia, conheça melhor o estilo de vida e hábitos de caça e cultivo da tribo Hadza.",/br/programas/sem-bagagem-s01e06,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
133,Programação + Globosat Quinta  4 de agosto,Viagem Entre Amigos,22:30,Temporada 1 Episódio 8 - Namíbia Fora da Estrada,"A jornada na Namíbia começa com uma aventura extrema: Gabriele e Ludovico dirigem em direção a Swakopmund, passando entre as dunas e o oceano, com a maré subindo durante o trajeto.",/br/programas/viagem-entre-amigos-s01e08,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
134,Programação + Globosat Quinta  4 de agosto,Viagem Entre Amigos,22:45,Temporada 1 Episódio 9 - Namíbia Fora da Estrada,"A equipe atravessa o deserto de Namibe, passando pelo Vale da Lua, uma depressão de tirar o fôlego. Já em Luderitz, procuram uma colônia de pinguins que vive apenas nesta região.",/br/programas/viagem-entre-amigos-s01e09,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
135,Programação + Globosat Quinta  4 de agosto,Mundo Visto de Cima,23:00,Temporada 1 Episódio 6 - Canadá,"Acompanhe essa incrível viagem pelo nordeste do estado de Nova York e veja algumas das belezas naturais da região, como o impressionante arquipélago conhecido como Thousand Islands e as exuberantes Cataratas do Niágara.",/br/programas/mundo-visto-de-cima-s01e06-nordeste-de-nova-york,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
136,Programação + Globosat Quinta  4 de agosto,Mundo Visto de Cima,23:30,Temporada 1 Episódio 7 - Espanha,"Esta jornada aérea mostra a pitoresca Minorca, uma das Ilhas Baleares, começando por Ciutadella antes de ir para o litoral e sobrevoar penhascos, praias, pequenos resorts e mares de água cristalina.",/br/programas/mundo-visto-de-cima-s01e07-ilha-menorca-na-espanha,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
137,Programação + Globosat Quinta  4 de agosto,Hotéis Incríveis,00:00,"Temporada 6 Episódio 4 - Quinta dos Pinhais, Tivoli Mofarrej Bahia e Kenoa","Conheça a pousada Quinta dos Pinhais, na cidade de Santo Antônio do Pinhal, o luxuoso Tivoli, na Bahia, e o deslumbrante hotel Kenoa, em Alagoas.",/br/programas/hoteis-incriveis-s06e04,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
138,Programação + Globosat Quinta  4 de agosto,Brasil Visto de Cima,00:30,Temporada 3 Episódio 10 - Cerrado Brasileiro,"Conheça a moderníssima Goiânia e suas ruas perfeitamente planejadas; a histórica Pirenópolis, dona de um casario com mais de 250 anos de idade; a bela Barra do Garças, debruçada sobre o monumental rio Araguaia.",/br/programas/brasil-visto-de-cima-s03e10-cerrado-brasileiro,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
139,Programação + Globosat Quinta  4 de agosto,Mundo Muyloco,01:00,Temporada 1 Episódio 3 - China - A Muralha da China,"Fernando desvenda os segredos da muralha da China. No caminho da muralha, Muy sofre alguns golpes.",/br/programas/mundo-muyloco-s01e03-china-a-muralha-da-china,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
140,Programação + Globosat Quinta  4 de agosto,"No Paraíso, com Gio Ewbank",01:30,Temporada 1 Episódio 5 - Hugo Gloss,"Gio recebe Hugo Gloss e, depois de curtir o dia na praia do Sueste, eles sentam para uma conversa onde o amigo desabafa; Luca tenta praticar slackline e surfe, dois esportes novos para ele.",/br/programas/no-paraiso-com-gio-ewbank-s01e05,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
141,Programação + Globosat Quinta  4 de agosto,Mergulhando,02:00,"Temporada 1 Episódio 4 - Recife - Naufrágios Mercurius, Taurus e Virgo","A equipe chega em Recife para mergulhar nos naufrágios Mercurius, Taurus e Virgo, que pertencem ao maior parque de naufrágios do Brasil. Lá existem naufrágios naturais, bem como naufrágios artificiais feitos pelos mergulhadores.",/br/programas/mergulhando-s01e04-naufragios-mercurius-taurus-e-virgo,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
142,Programação + Globosat Quinta  4 de agosto,Hotéis Incríveis,02:30,Temporada 5 Episódio 10 - Capital Política,"Conheça a capital política da China, a mais populosa do mundo. Seu modelo de governo duplo atrai a atenção de visitantes do mundo todo fazendo com que a rede hoteleira seja rica e diversificada.",/br/programas/hoteis-incriveis-s05e10-capital-politica,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
143,Programação + Globosat Quinta  4 de agosto,Ruas Mundo Afora,03:00,Temporada 1 Episódio 38 - Havaí - EUA,"Rodrigo Ruas cruza o mundo em busca de experiências únicas e mostra qual o melhor jeito de ir, o que levar, onde comer e a melhor época do ano para cada destino.",/br/programas/ruas-mundo-afora-s01e38-havai-eua,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
144,Programação + Globosat Quinta  4 de agosto,Brasil Visto de Cima,03:30,Temporada 3 Episódio 12 - Serra da Canastra,"Continue a viagem pela Serra da Canastra, no sudoeste de Minas Gerais. Sobrevoe tesouros naturais como um conjunto de cachoeiras com mais de 200 metros de altura e cânions às margens de um lago cinco vezes maior do que a Baía de Guanabara.",/br/programas/brasil-visto-de-cima-s03e12-serra-da-canastra,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
145,Programação + Globosat Quinta  4 de agosto,Horizontes,04:00,Temporada 1 Episódio 10 - Normandia - Terra de Abundância,Poucas regiões no mundo proporcionam uma viagem com tanta diversidade de experiências como a Normandia. Um local extremamente rico em história e tradições.,/br/programas/horizontes-s01e10-normandia-terra-de-abundancia,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
146,Programação + Globosat Quinta  4 de agosto,Grandes Jornadas Ferroviárias,05:00,Temporada 4 Episódio 1 - De Ninilchik até Wasilla,Michael Portillo segue sua viagem para a última fronteira dos Estados Unidos em direção às montanhas de neve do Alasca.,/br/programas/grandes-jornadas-ferroviarias-s04e01-de-ninilchik-ate-wasilla,Quinta  4 de agosto,https://mi.tv/br/canais/globosat/2022-08-04,03/09/2022 08:14:35
147,Programação + Globosat Sexta  5 de agosto,Mundo Visto de Cima,06:00,Travel,A série apresenta jornadas dramáticas ao redor do mundo.,/br/programas/mundo-visto-de-cima,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
148,Programação + Globosat Sexta  5 de agosto,,,,,,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
149,Programação + Globosat Sexta  5 de agosto,Mundo Visto de Cima,06:30,Temporada 1 Episódio 9 - Portugal,"A jornada aérea começa no nordeste de Portugal, na cidade de Bragança, que é a capital do distrito homônimo e tem cerca de 23 mil habitantes, e vai até Almeida, uma vila portuguesa pertencente ao Distrito da Guarda, com cerca de 1.314 habitantes.",/br/programas/mundo-visto-de-cima-s01e09-nordeste-de-portugal,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
150,Programação + Globosat Sexta  5 de agosto,Hotéis Incríveis,07:00,Temporada 5 Episódio 10 - Capital Política,"Conheça a capital política da China, a mais populosa do mundo. Seu modelo de governo duplo atrai a atenção de visitantes do mundo todo fazendo com que a rede hoteleira seja rica e diversificada.",/br/programas/hoteis-incriveis-s05e10-capital-politica,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
151,Programação + Globosat Sexta  5 de agosto,Ruas Mundo Afora,07:30,Temporada 1 Episódio 38 - Havaí - EUA,"Rodrigo Ruas cruza o mundo em busca de experiências únicas e mostra qual o melhor jeito de ir, o que levar, onde comer e a melhor época do ano para cada destino.",/br/programas/ruas-mundo-afora-s01e38-havai-eua,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
152,Programação + Globosat Sexta  5 de agosto,Brasil Visto de Cima,08:00,Temporada 3 Episódio 12 - Serra da Canastra,"Continue a viagem pela Serra da Canastra, no sudoeste de Minas Gerais. Sobrevoe tesouros naturais como um conjunto de cachoeiras com mais de 200 metros de altura e cânions às margens de um lago cinco vezes maior do que a Baía de Guanabara.",/br/programas/brasil-visto-de-cima-s03e12-serra-da-canastra,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
153,Programação + Globosat Sexta  5 de agosto,A Vida É uma Passagem,08:30,Temporada 1 Episódio 3 - Turquia - Capadócia,"Ainda na Turquia, Anne Bueno segue viagem para a Capadócia, onde faz o tradicional passeio de balão, conhece o Museu Aberto de Goreme e também visita uma cidade subterrânea.",/br/programas/a-vida-e-uma-passagem-s01e03-canada-toronto,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
154,Programação + Globosat Sexta  5 de agosto,"No Paraíso, com Gio Ewbank",09:00,Temporada 1 Episódio 5 - Hugo Gloss,"Gio recebe Hugo Gloss e, depois de curtir o dia na praia do Sueste, eles sentam para uma conversa onde o amigo desabafa; Luca tenta praticar slackline e surfe, dois esportes novos para ele.",/br/programas/no-paraiso-com-gio-ewbank-s01e05,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
155,Programação + Globosat Sexta  5 de agosto,Mergulhando,09:30,"Temporada 1 Episódio 4 - Recife - Naufrágios Mercurius, Taurus e Virgo","A equipe chega em Recife para mergulhar nos naufrágios Mercurius, Taurus e Virgo, que pertencem ao maior parque de naufrágios do Brasil. Lá existem naufrágios naturais, bem como naufrágios artificiais feitos pelos mergulhadores.",/br/programas/mergulhando-s01e04-naufragios-mercurius-taurus-e-virgo,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
156,Programação + Globosat Sexta  5 de agosto,Horizontes,10:00,Temporada 1 Episódio 10 - Normandia - Terra de Abundância,Poucas regiões no mundo proporcionam uma viagem com tanta diversidade de experiências como a Normandia. Um local extremamente rico em história e tradições.,/br/programas/horizontes-s01e10-normandia-terra-de-abundancia,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
157,Programação + Globosat Sexta  5 de agosto,Grandes Jornadas Ferroviárias,11:00,Temporada 4 Episódio 1 - De Ninilchik até Wasilla,Michael Portillo segue sua viagem para a última fronteira dos Estados Unidos em direção às montanhas de neve do Alasca.,/br/programas/grandes-jornadas-ferroviarias-s04e01-de-ninilchik-ate-wasilla,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
158,Programação + Globosat Sexta  5 de agosto,Ruas Mundo Afora,12:00,Temporada 1 Episódio 38 - Havaí - EUA,"Rodrigo Ruas cruza o mundo em busca de experiências únicas e mostra qual o melhor jeito de ir, o que levar, onde comer e a melhor época do ano para cada destino.",/br/programas/ruas-mundo-afora-s01e38-havai-eua,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
159,Programação + Globosat Sexta  5 de agosto,Hotéis Incríveis,12:30,Temporada 5 Episódio 10 - Capital Política,"Conheça a capital política da China, a mais populosa do mundo. Seu modelo de governo duplo atrai a atenção de visitantes do mundo todo fazendo com que a rede hoteleira seja rica e diversificada.",/br/programas/hoteis-incriveis-s05e10-capital-politica,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
160,Programação + Globosat Sexta  5 de agosto,Brasil Visto de Cima,13:00,Temporada 3 Episódio 12 - Serra da Canastra,"Continue a viagem pela Serra da Canastra, no sudoeste de Minas Gerais. Sobrevoe tesouros naturais como um conjunto de cachoeiras com mais de 200 metros de altura e cânions às margens de um lago cinco vezes maior do que a Baía de Guanabara.",/br/programas/brasil-visto-de-cima-s03e12-serra-da-canastra,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
161,Programação + Globosat Sexta  5 de agosto,Restaurantes Inesquecíveis,13:30,Temporada 1 Episódio 4 - Um Prato que se Come Frio,"Grandes histórias de cozinhas a baixas temperaturas. Jun Sakamoto faz o melhor sushi de SP. Em Valência, o Pedrin é um restaurante especializado em ostras. Em Andorra é possível comer em um Iglu.",/br/programas/restaurantes-inesqueciveis-s01e04,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
162,Programação + Globosat Sexta  5 de agosto,Hey Ho!,14:00,"Temporada 1 Episódio 5 - Algarve, o Paraíso em Portugal","Aline Campos conhece as melhores atrações do Algarve, o paradisíaco litoral sul de Portugal. A região é famosa por abrigar algumas das praias mais lindas do mundo.",/br/programas/hey-ho-s01e05-algarve-o-paraiso-em-portugal,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
163,Programação + Globosat Sexta  5 de agosto,Expedições,14:30,Documentary,"Com documentários realizados em diversas regiões do país, a série é o resultado de um trabalho de mais de 30 anos de documentação do Brasil e suas populações, realizado pela jornalista Paula Saldanha e pelo biólogo Roberto Werneck.",/br/programas/expedic-es,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
164,Programação + Globosat Sexta  5 de agosto,Mundo Visto de Cima,15:00,Travel,A série apresenta jornadas dramáticas ao redor do mundo.,/br/programas/mundo-visto-de-cima,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
165,Programação + Globosat Sexta  5 de agosto,Mundo Visto de Cima,15:30,Temporada 1 Episódio 9 - Portugal,"A jornada aérea começa no nordeste de Portugal, na cidade de Bragança, que é a capital do distrito homônimo e tem cerca de 23 mil habitantes, e vai até Almeida, uma vila portuguesa pertencente ao Distrito da Guarda, com cerca de 1.314 habitantes.",/br/programas/mundo-visto-de-cima-s01e09-nordeste-de-portugal,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
166,Programação + Globosat Sexta  5 de agosto,Xscape - Aventuras por Aí,16:00,,"Amber mostra uma parte isolada das Maldivas, em Atol de Thaa, onde experimenta encontros raros com a vida marinha e um serviço inigualável no único resort da área.",/br/programas/outdoors-xscape-aventuras-por-ai,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
167,Programação + Globosat Sexta  5 de agosto,Xscape - Aventuras por Aí,16:30,,"Amber mostra uma parte isolada das Maldivas, em Atol de Thaa, onde experimenta encontros raros com a vida marinha e um serviço inigualável no único resort da área.",/br/programas/outdoors-xscape-aventuras-por-ai,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
168,Programação + Globosat Sexta  5 de agosto,Sem Bagagem,17:00,Temporada 1 Episódio 6 - Tanzânia - Tribo Hadzabe,"Na Tanzânia, conheça melhor o estilo de vida e hábitos de caça e cultivo da tribo Hadza.",/br/programas/sem-bagagem-s01e06,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
169,Programação + Globosat Sexta  5 de agosto,Minha Itália,17:30,Temporada 1 Episódio 4 - Veneza,O Baile de Máscaras do Doge II Ballo; um artesão cria cachimbos de cerâmica tradicionais.,/br/programas/minha-italia-s01e04-veneza,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
170,Programação + Globosat Sexta  5 de agosto,Que Seja Eterno Enquanto Cure,18:00,Temporada 1 Episódio 4 - Luso-Franco-Brasileiro - Queijos sem Fronteiras,Conheça uma família portuguesa que veio para o Brasil produzir queijos bem brasileiros. E uma família mineira que foi até a França buscar inspiração para fazer queijos únicos.,/br/programas/que-seja-eterno-enquanto-cure-s01e04-luso-franco-brasileiro-queijos-sem-fronteiras,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
171,Programação + Globosat Sexta  5 de agosto,Hotéis Incríveis,18:30,Temporada 5 Episódio 10 - Capital Política,"Conheça a capital política da China, a mais populosa do mundo. Seu modelo de governo duplo atrai a atenção de visitantes do mundo todo fazendo com que a rede hoteleira seja rica e diversificada.",/br/programas/hoteis-incriveis-s05e10-capital-politica,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
172,Programação + Globosat Sexta  5 de agosto,Brasil Visto de Cima,19:00,Temporada 2 Episódio 4 - Costa do Cacau - BA,Sobrevoe o litoral da Bahia e conheça a Costa do Cacau. A região inspirou grande parte da obra do escritor Jorge Amado. Uma terra cobiçada e disputada.,/br/programas/brasil-visto-de-cima-s02e04-costa-do-cacau-ba,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
173,Programação + Globosat Sexta  5 de agosto,Ruas Mundo Afora,19:30,Temporada 1 Episódio 38 - Havaí - EUA,"Rodrigo Ruas cruza o mundo em busca de experiências únicas e mostra qual o melhor jeito de ir, o que levar, onde comer e a melhor época do ano para cada destino.",/br/programas/ruas-mundo-afora-s01e38-havai-eua,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
174,Programação + Globosat Sexta  5 de agosto,Mergulhando,20:00,"Temporada 1 Episódio 4 - Recife - Naufrágios Mercurius, Taurus e Virgo","A equipe chega em Recife para mergulhar nos naufrágios Mercurius, Taurus e Virgo, que pertencem ao maior parque de naufrágios do Brasil. Lá existem naufrágios naturais, bem como naufrágios artificiais feitos pelos mergulhadores.",/br/programas/mergulhando-s01e04-naufragios-mercurius-taurus-e-virgo,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
175,Programação + Globosat Sexta  5 de agosto,"No Paraíso, com Gio Ewbank",20:30,Temporada 1 Episódio 5 - Hugo Gloss,"Gio recebe Hugo Gloss e, depois de curtir o dia na praia do Sueste, eles sentam para uma conversa onde o amigo desabafa; Luca tenta praticar slackline e surfe, dois esportes novos para ele.",/br/programas/no-paraiso-com-gio-ewbank-s01e05,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
176,Programação + Globosat Sexta  5 de agosto,Grandes Jornadas Ferroviárias,21:00,Temporada 4 Episódio 1 - De Ninilchik até Wasilla,Michael Portillo segue sua viagem para a última fronteira dos Estados Unidos em direção às montanhas de neve do Alasca.,/br/programas/grandes-jornadas-ferroviarias-s04e01-de-ninilchik-ate-wasilla,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
177,Programação + Globosat Sexta  5 de agosto,Horizontes,22:00,Temporada 1 Episódio 10 - Normandia - Terra de Abundância,Poucas regiões no mundo proporcionam uma viagem com tanta diversidade de experiências como a Normandia. Um local extremamente rico em história e tradições.,/br/programas/horizontes-s01e10-normandia-terra-de-abundancia,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
178,Programação + Globosat Sexta  5 de agosto,Mundo Visto de Cima,23:00,Travel,A série apresenta jornadas dramáticas ao redor do mundo.,/br/programas/mundo-visto-de-cima,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
179,Programação + Globosat Sexta  5 de agosto,Mundo Visto de Cima,23:30,Temporada 1 Episódio 9 - Portugal,"A jornada aérea começa no nordeste de Portugal, na cidade de Bragança, que é a capital do distrito homônimo e tem cerca de 23 mil habitantes, e vai até Almeida, uma vila portuguesa pertencente ao Distrito da Guarda, com cerca de 1.314 habitantes.",/br/programas/mundo-visto-de-cima-s01e09-nordeste-de-portugal,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
180,Programação + Globosat Sexta  5 de agosto,Hotéis Incríveis,00:00,Temporada 5 Episódio 10 - Capital Política,"Conheça a capital política da China, a mais populosa do mundo. Seu modelo de governo duplo atrai a atenção de visitantes do mundo todo fazendo com que a rede hoteleira seja rica e diversificada.",/br/programas/hoteis-incriveis-s05e10-capital-politica,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
181,Programação + Globosat Sexta  5 de agosto,Brasil Visto de Cima,00:30,Temporada 3 Episódio 11 - Serra da Canastra,"Entre montanhas deslumbrantes e centenas de cachoeiras, repousam cidadezinhas adoráveis em que se cultivam as melhores tradições mineiras. Assim é a Serra da Canastra, no sudoeste de Minas Gerais, perto da fronteira com o estado de São Paulo.",/br/programas/brasil-visto-de-cima-s03e11-serra-da-canastra,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
182,Programação + Globosat Sexta  5 de agosto,Sonho e Destino,01:00,Temporada 2 Episódio 8 - Gerês e Arouca - Portugal,"Gisella e Fernando exploram a exuberância do Parque Nacional da Peneda-Gerês, uma das maiores atrações naturais de Portugal; o casal visita um mosteiro, onde aprende sobre o órgão da Igreja.",/br/programas/sonho-e-destino-s02e08-geres-e-arouca-portugal,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
183,Programação + Globosat Sexta  5 de agosto,A Vida É uma Passagem,01:30,Temporada 1 Episódio 4 - Turquia - Capadócia,"Anne Bueno, na Turquia, explora um pouco mais da Capadócia e, além de muita história e cultura, a apresentadora dá ótimas dicas gastronômicas da região.",/br/programas/a-vida-e-uma-passagem-s01e04-canada-toronto,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
184,Programação + Globosat Sexta  5 de agosto,Mundo Muyloco,02:00,Temporada 1 Episódio 4 - Japão - Tóquio,"Na terra do sol nascente, Muyloco explora os bairros de Tóquio, se diverte em Akihabarae e visita o bairro dos lutadores de sumô.",/br/programas/mundo-muyloco-s01e04-jap-o-toquio,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
185,Programação + Globosat Sexta  5 de agosto,Hotéis Incríveis,02:30,Temporada 2 Episódio 1 - Spa,"O 'Hotéis Incríveis' vai visitar o Hotel do Carmo, em Portugal; o Saffire Freycinet, na Tasmânia; e o Hotel des Trois Couronnes, na Suíça. Eles se destacam por oferecer aos seus hospedes uma oportunidade de renovar as energias. São hotéis Spa.",/br/programas/hoteis-incriveis-s02e01-spa,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
186,Programação + Globosat Sexta  5 de agosto,Ruas Mundo Afora,03:00,Temporada 1 Episódio 39 - Serra Gaúcha - RS,"Rodrigo Ruas cruza o mundo em busca de experiências únicas e mostra qual o melhor jeito de ir, o que levar, onde comer e a melhor época do ano para cada destino.",/br/programas/ruas-mundo-afora-s01e39-serra-gaucha-rs,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
187,Programação + Globosat Sexta  5 de agosto,Brasil Visto de Cima,03:30,Temporada 2 Episódio 5 - Rio de Janeiro - RJ,"As imagens de uma cidade maravilhosa que valem mais do que mil palavras. A cidade do samba, da poesia, da riqueza visual e do caos. Os bairros famosos, as praias que são cantadas em versos pelo mundo todo.",/br/programas/brasil-visto-de-cima-s02e05-rio-de-janeiro-rj,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
