,country,brand,Model#,title,offers,avg_price,currency,Date added,category,date_scraped,scrape_link,level_11,0
67,UAE,LG,nan,"LG OLED 4K TV 55"" C1 series, Self Lighting OLED, a9 Gen4 AI Processor 4K, Perfect Black, And Perfect Color",1,549.9,KWD,January 2023,TV,24/03/2023 08:11:22,https://kw.pricena.com/en/product/lg-oled-4k-tv-55u0026quot-c1-series-self-lighting-oled-a9-gen4-ai-processor-4k-perfect-black-andu0026160-perfect-color-price-in-kuwait-7584916,Refresh Rate,nan
68,UAE,Xiaomi,nan,"Xiaomi 55"" Q1E QLED 4K Smart TV, Black",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:33,https://kw.pricena.com/en/product/xiaomi-55u0026quot-q1e-qled-4k-smart-tv-black-price-in-kuwait-7584920,best_price,199.9
69,UAE,Xiaomi,nan,"Xiaomi 55"" Q1E QLED 4K Smart TV, Black",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:33,https://kw.pricena.com/en/product/xiaomi-55u0026quot-q1e-qled-4k-smart-tv-black-price-in-kuwait-7584920,Color,Black
70,UAE,Xiaomi,nan,"Xiaomi 55"" Q1E QLED 4K Smart TV, Black",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:33,https://kw.pricena.com/en/product/xiaomi-55u0026quot-q1e-qled-4k-smart-tv-black-price-in-kuwait-7584920,Display Resolution,Ultra HD (4K)
71,UAE,Xiaomi,nan,"Xiaomi 55"" Q1E QLED 4K Smart TV, Black",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:33,https://kw.pricena.com/en/product/xiaomi-55u0026quot-q1e-qled-4k-smart-tv-black-price-in-kuwait-7584920,Display Technology,nan
72,UAE,Xiaomi,nan,"Xiaomi 55"" Q1E QLED 4K Smart TV, Black",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:33,https://kw.pricena.com/en/product/xiaomi-55u0026quot-q1e-qled-4k-smart-tv-black-price-in-kuwait-7584920,Screen Size,55u0026quot;
73,UAE,Xiaomi,nan,"Xiaomi 55"" Q1E QLED 4K Smart TV, Black",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:33,https://kw.pricena.com/en/product/xiaomi-55u0026quot-q1e-qled-4k-smart-tv-black-price-in-kuwait-7584920,Special Features,"Without 3D,Smart TV"
74,UAE,Xiaomi,nan,"Xiaomi 55"" Q1E QLED 4K Smart TV, Black",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:33,https://kw.pricena.com/en/product/xiaomi-55u0026quot-q1e-qled-4k-smart-tv-black-price-in-kuwait-7584920,USB Port,2
75,UAE,Xiaomi,nan,"Xiaomi 55"" Q1E QLED 4K Smart TV, Black",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:33,https://kw.pricena.com/en/product/xiaomi-55u0026quot-q1e-qled-4k-smart-tv-black-price-in-kuwait-7584920,HDMI input,3
76,UAE,Xiaomi,nan,"Xiaomi 55"" Q1E QLED 4K Smart TV, Black",1,199.9,KWD,January 2023,TV,24/03/2023 08:11:33,https://kw.pricena.com/en/product/xiaomi-55u0026quot-q1e-qled-4k-smart-tv-black-price-in-kuwait-7584920,Screen Type,QLED
